[224, 5462, 1280, 4873, 5033, 1624, 3325, 6602, 420, 652, 367, 931, 78, 4080, 711, 650, 4816, 5183, 4014, 4543, 231, 1647, 2651, 2859, 5415, 2205, 5935, 5677, 5922, 4661, 1282, 5263, 3256, 506, 1092, 4954, 5706, 3613, 5428, 1746, 2321, 3385, 4392, 3614, 5569, 5878, 5931, 1929, 469, 956, 2157, 883, 1018, 6027, 6505, 2803, 3089, 4419, 238, 4418, 4675, 5159, 1023, 5586, 353, 595, 460, 5991, 2169, 225, 5876, 2345, 461, 688, 4114, 1330, 108, 1922, 3485, 663, 3039, 6001, 5902, 361, 5042, 5111, 380, 2378, 1153, 5517, 4111, 5009, 2411, 6502, 7110, 4583, 939, 5759, 4751, 4958]
[5462, 224, 203, 1624, 5898, 321, 5118, 357, 5968, 5286, 5183, 6602, 5033, 5932, 2892, 189, 3325, 5664, 2973, 5388, 5291, 6000, 5677, 2690, 4561, 5774, 5663, 5878, 5931, 5415, 5013, 77, 2087, 3923, 2651, 4717, 2641, 2911, 4080, 4661, 6516, 39, 3120, 2196, 5311, 1562, 665, 41, 5263, 4511, 1521, 166, 6490, 2313, 5569, 2703, 918, 354, 4808, 557, 1280, 2158, 5991, 3256, 2684, 3107, 1097, 5872, 6002, 445, 5097, 641, 931, 187, 2859, 3039, 3709, 4954, 5618, 5461, 659, 4807, 660, 5582, 13567, 28, 3734, 5514, 644, 4002, 4945, 935, 3099, 5897, 5873, 5319, 5730, 1746, 4780, 838]
[224, 5922, 321, 3261, 2690, 5898, 5183, 293, 5932, 6000, 711, 1624, 918, 5271, 643, 5415, 5677, 39, 2313, 4511, 5769, 665, 1562, 856, 4561, 6490, 3751, 354, 3120, 5388, 6057, 4661, 1280, 5878, 5730, 5263, 2859, 3923, 1746, 4808, 5931, 187, 2158, 898, 4594, 4002, 420, 4815, 5851, 5097, 5510, 5311, 1097, 838, 1282, 3314, 28, 6516, 659, 699, 41, 1595, 706, 1394, 5897, 4675, 557, 587, 5915, 5706, 5488, 2873, 935, 4415, 3113, 5881, 4722, 5347, 5267, 4392, 3613, 231, 5569, 5597, 5430, 1445, 652, 3672, 421, 3244, 6001, 5738, 5872, 666, 5759, 5663, 4984, 5453, 5873, 4718]
[5118, 224, 3618, 5898, 203, 5634, 3261, 5095, 1419, 5960, 5286, 6602, 3325, 6057, 5932, 5291, 2701, 5079, 4816, 1624, 5968, 5935, 3086, 5769, 2651, 5311, 3923, 2892, 6000, 5664, 5271, 2645, 5922, 5876, 1979, 357, 321, 5663, 5033, 5183, 4561, 4661, 5388, 3256, 5931, 5097, 5428, 5851, 2973, 5597, 5618, 5774, 645, 5915, 5569, 6490, 5991, 5902, 2087, 5263, 293, 2803, 5111, 2344, 6516, 5516, 2313, 4954, 5309, 6001, 5582, 5730, 4717, 39, 856, 3709, 5548, 711, 3120, 6658, 1746, 2641, 3107, 6002, 4002, 5759, 2690, 4958, 5709, 643, 5013, 4675, 5514, 3039, 2703, 656, 1562, 4006, 5136, 4751]
[5462, 203, 224, 1419, 2701, 3618, 5079, 321, 5118, 5968, 3086, 5960, 2645, 645, 5634, 711, 41, 1979, 1562, 445, 3325, 3261, 4108, 5932, 5935, 5415, 5388, 5677, 5922, 6602, 4717, 4561, 643, 6000, 5664, 2690, 2313, 2344, 5183, 2973, 1521, 4816, 5271, 5931, 3709, 5033, 3120, 5263, 39, 2911, 5878, 2703, 5013, 77, 918, 641, 5291, 931, 2651, 4511, 2087, 2158, 2641, 5851, 1280, 3923, 3734, 6057, 2684, 6062, 5319, 6516, 1282, 3464, 4661, 656, 5897, 5515, 4807, 3107, 856, 2196, 5311, 4080, 6490, 2859, 5569, 3256, 5111, 3751, 3099, 4014, 660, 5597, 5769, 644, 615, 4006, 5663, 5902]
[224, 357, 321, 5462, 645, 0, 293, 189, 445, 665, 41, 5286, 5898, 4873, 166, 659, 5079, 5118, 3325, 2911, 2645, 2892, 1280, 2313, 4108, 641, 39, 931, 5932, 5095, 5271, 3261, 4511, 77, 6602, 4816, 5968, 2703, 5774, 4717, 187, 3709, 918, 1521, 644, 706, 4561, 6000, 5388, 2641, 367, 5922, 5935, 5415, 5183, 2684, 5664, 4808, 78, 2196, 3923, 660, 587, 650, 4080, 332, 2651, 731, 652, 2087, 2344, 2185, 856, 2158, 3751, 557, 4766, 2859, 28, 4815, 231, 3464, 1282, 5428, 6490, 5897, 421, 4661, 666, 699, 3113, 656, 3256, 480, 6516, 506, 4954, 4807, 4543, 3107]
[2892, 1624, 5118, 5851, 6490, 357, 5097, 4816, 5033, 3256, 1746, 6057, 6602, 5872, 5769, 5968, 1647, 6001, 77, 2690, 2328, 643, 5902, 5663, 2313, 321, 711, 1562, 6658, 3314, 5922, 4675, 557, 421, 4717, 4954, 5730, 5311, 5878, 1018, 13567, 2911, 2196, 2205, 5876, 5056, 3039, 5709, 5881, 6516, 5897, 4594, 5510, 5026, 5267, 5347, 5931, 5759, 5895, 3709, 4557, 187, 5667, 4789, 3614, 4114, 706, 2378, 5107, 4112, 5428, 3120, 3113, 5758, 15, 4926, 6989, 5246, 2411, 5738, 3485, 838, 6453, 5677, 166, 5548, 5755, 6161, 6062, 28, 5880, 4392, 6477, 3714, 4846, 5159, 699, 5619, 3613, 1261]
[645, 5634, 2087, 4815, 2313, 321, 3086, 5271, 39, 5013, 2911, 1562, 1419, 4543, 354, 5769, 652, 1280, 898, 3709, 3734, 5263, 28, 77, 587, 2158, 5922, 4511, 5183, 2196, 2973, 711, 6516, 1097, 1746, 656, 187, 5851, 1647, 4717, 4808, 5415, 3120, 421, 557, 5935, 4594, 5097, 3751, 5898, 731, 641, 5959, 5774, 4954, 3464, 4392, 2713, 4807, 3613, 838, 3244, 5968, 5663, 5056, 5915, 420, 5267, 4675, 480, 666, 5706, 3099, 445, 682, 5597, 4984, 5878, 4789, 3039, 4766, 3113, 13567, 665, 2185, 41, 1394, 3614, 659, 1259, 5347, 647, 644, 5667, 5026, 5582, 699, 4958, 4744, 2918]
[5462, 203, 1419, 1624, 5118, 357, 5286, 0, 5774, 321, 5968, 293, 5932, 166, 4873, 711, 6602, 5960, 3261, 6000, 5415, 189, 2645, 5183, 5677, 2690, 41, 5388, 5263, 4108, 645, 2344, 5922, 4717, 2973, 445, 4561, 39, 4816, 2892, 2313, 665, 1562, 5931, 5033, 3709, 5878, 6062, 5291, 643, 3120, 2911, 1521, 5319, 1097, 2703, 6516, 6057, 3464, 4954, 1280, 4808, 5515, 2158, 918, 187, 2087, 2651, 3734, 5013, 656, 5597, 1282, 931, 4511, 2859, 3923, 5569, 5851, 4006, 5488, 659, 5769, 6490, 4807, 2196, 2641, 641, 1746, 2684, 4815, 2803, 856, 3256, 5347, 3672, 5510, 5897, 4080, 5461]
[224, 1419, 321, 357, 5898, 645, 1979, 166, 293, 5286, 5079, 665, 445, 4873, 2690, 2645, 5095, 1562, 2911, 659, 2313, 4108, 5013, 643, 5932, 5634, 6602, 641, 5968, 2703, 77, 1280, 2641, 5935, 5033, 4511, 5388, 918, 6000, 2087, 4561, 354, 5183, 3709, 931, 3120, 4808, 898, 2158, 420, 706, 5922, 652, 4816, 2196, 587, 660, 4815, 644, 187, 367, 28, 4080, 2651, 1282, 6516, 3923, 615, 557, 4661, 332, 699, 6057, 731, 78, 656, 5677, 4807, 6490, 4766, 2185, 4543, 3107, 5311, 941, 1746, 3751, 2208, 3256, 838, 480, 4594, 682, 666, 647, 4006, 4722, 5878, 5769, 5291]
[224, 5462, 321, 1419, 0, 5898, 5935, 2892, 5033, 5079, 645, 1624, 3325, 3086, 5118, 293, 2641, 5095, 6000, 5932, 6602, 5664, 5634, 5271, 5013, 711, 166, 5183, 5968, 5922, 39, 2087, 4511, 2313, 2651, 918, 5677, 1280, 4816, 6057, 1562, 2911, 641, 4561, 354, 2859, 3734, 5388, 3923, 5960, 5769, 643, 6062, 3120, 4954, 5263, 5878, 656, 5311, 931, 898, 856, 3256, 2196, 4808, 5851, 3751, 4815, 2703, 6490, 659, 4807, 5291, 4661, 3314, 5097, 3099, 4002, 4594, 1282, 4543, 4080, 660, 3709, 587, 6516, 187, 5267, 935, 5569, 420, 6001, 4722, 5730, 5663, 5897, 3672, 4984, 28, 4766]
[203, 3618, 321, 357, 5286, 1979, 293, 3325, 5095, 645, 5935, 711, 4873, 166, 6602, 2973, 5634, 4561, 5033, 643, 5960, 5271, 5388, 77, 5013, 3120, 5263, 39, 931, 2651, 3923, 4807, 5428, 6062, 2158, 5291, 3709, 2859, 4954, 656, 4661, 5663, 5769, 3734, 6516, 5851, 6490, 4080, 659, 4002, 5319, 557, 5111, 706, 5311, 2684, 4766, 3039, 5872, 3751, 5453, 2803, 4543, 5730, 652, 5915, 644, 4722, 5488, 3314, 5597, 5876, 6001, 615, 699, 650, 4833, 4014, 3099, 731, 5738, 3613, 941, 4675, 5515, 5347, 838, 1595, 1445, 6658, 3672, 332, 1259, 5902, 5026, 421, 1647, 78, 2205, 5514]
[1979, 587, 5013, 918, 321, 4766, 5033, 1280, 357, 4511, 659, 1282, 898, 4873, 354, 4543, 367, 203, 931, 2911, 665, 4108, 39, 2690, 189, 4815, 2641, 420, 3314, 4722, 666, 3751, 2087, 4002, 2205, 1521, 660, 5935, 1489, 856, 2645, 5932, 699, 480, 78, 6602, 1562, 2184, 3089, 2196, 650, 41, 6490, 2313, 6000, 1018, 1065, 4014, 2137, 1746, 6658, 3734, 3244, 731, 5267, 557, 878, 4384, 858, 5769, 4954, 1097, 2713, 3462, 2321, 5056, 3614, 935, 2918, 28, 13567, 4879, 187, 2157, 5851, 883, 108, 5241, 4808, 4594, 1595, 4056, 4535, 4984, 4718, 4421, 5097, 2158, 838, 6001]
[5462, 5960, 5898, 1419, 224, 5968, 203, 3618, 2701, 5079, 5118, 5428, 5634, 357, 0, 5286, 1624, 5291, 4873, 5935, 5922, 4108, 321, 5932, 3086, 645, 3261, 5095, 5774, 293, 3325, 189, 711, 6602, 5677, 2645, 5388, 5664, 2892, 5663, 5271, 5415, 166, 4717, 5991, 5872, 4661, 1979, 5311, 4816, 5931, 5597, 2973, 4561, 1562, 3923, 2344, 5263, 5878, 5851, 5033, 6000, 39, 2651, 5111, 5902, 5183, 5606, 643, 41, 5915, 77, 2703, 5569, 1097, 5876, 2313, 5914, 5514, 3709, 665, 6002, 3039, 6834, 5897, 5769, 445, 4006, 2911, 6490, 3120, 6062, 6516, 5026, 5347, 5013, 931, 2803, 2158, 656]
[203, 224, 2701, 3618, 1624, 0, 1419, 5968, 357, 5960, 3086, 5118, 711, 5286, 5095, 5932, 4873, 5922, 3261, 1979, 2973, 6602, 645, 5931, 2645, 3325, 2892, 4561, 5183, 6000, 5664, 4108, 41, 5415, 1562, 2344, 166, 3120, 5428, 3709, 39, 5033, 665, 5263, 4717, 3923, 5013, 77, 2087, 2196, 6062, 6516, 1521, 2651, 445, 2911, 918, 5311, 6490, 659, 656, 4511, 5597, 5663, 4807, 354, 5902, 4661, 5872, 5915, 4080, 1097, 931, 2703, 3464, 5569, 3734, 6002, 2158, 5319, 2684, 2859, 4954, 4014, 5991, 5111, 1280, 3256, 856, 187, 5876, 5959, 5510, 3751, 5488, 3099, 5606, 4006, 5515, 5097]
[203, 5898, 2701, 1624, 3086, 5286, 189, 5774, 357, 5968, 2645, 1979, 293, 5634, 166, 3261, 5932, 3325, 4108, 2313, 4561, 4717, 5960, 5415, 6602, 2344, 5922, 2892, 445, 6000, 4816, 643, 5183, 5664, 41, 5677, 2973, 5878, 665, 2911, 2690, 354, 5271, 918, 5263, 3120, 2703, 5013, 39, 2087, 5428, 2641, 4808, 2651, 931, 5769, 6057, 5931, 4807, 856, 77, 3464, 3923, 5291, 3734, 4511, 1280, 659, 6516, 187, 641, 2859, 6062, 5319, 6490, 898, 5311, 5897, 2196, 5872, 5738, 5851, 2684, 3107, 5569, 656, 4661, 4815, 4080, 1282, 3099, 3256, 615, 5515, 4006, 5597, 4543, 838, 4879, 3672]
[203, 5634, 224, 4873, 189, 1419, 5774, 5932, 6602, 187, 77, 3325, 3261, 706, 293, 711, 2645, 931, 5968, 2651, 4108, 5878, 2892, 3734, 4561, 4717, 5730, 687, 5769, 5488, 4543, 1280, 5510, 3464, 5876, 666, 5263, 2703, 557, 2803, 856, 2185, 5922, 5159, 3923, 659, 5897, 3614, 2684, 78, 2196, 5931, 2713, 1018, 1647, 4675, 3919, 1259, 5691, 5872, 5582, 3004, 4419, 5881, 4002, 1282, 5915, 3741, 5206, 3107, 2616, 6502, 2344, 7110, 4080, 3485, 1826, 4751, 351, 4954, 5886, 5517, 4052, 3244, 5300, 1092, 5097, 5136, 5618, 2378, 1065, 5347, 6036, 650, 5663, 3113, 5041, 5759, 4958, 999]
[3618, 5898, 5079, 189, 1624, 0, 1979, 293, 166, 711, 5968, 5095, 5774, 3261, 665, 2690, 5634, 2973, 3325, 5935, 445, 5183, 4717, 5922, 6602, 5960, 643, 3120, 6000, 5033, 5271, 5677, 918, 659, 5428, 1521, 1280, 5263, 39, 931, 354, 4080, 77, 2196, 1097, 641, 5415, 2158, 4511, 2087, 5897, 5931, 4807, 5291, 3734, 644, 656, 587, 706, 5311, 5319, 2859, 6057, 28, 1282, 856, 898, 3464, 6490, 4815, 557, 4006, 652, 6062, 3256, 5959, 615, 4766, 420, 5769, 4002, 838, 647, 4594, 5569, 421, 5738, 367, 5663, 935, 650, 5347, 699, 5730, 682, 13567, 3613, 731, 1647, 231]
[5462, 203, 2701, 3618, 5079, 5968, 5118, 189, 3086, 1624, 321, 5286, 4873, 5095, 3325, 5932, 5634, 3261, 166, 1979, 645, 5774, 2645, 5664, 2690, 5922, 4108, 6602, 4561, 5415, 5388, 4717, 5677, 2344, 6000, 5183, 5428, 2892, 1562, 4816, 5291, 5263, 2973, 41, 643, 5931, 5271, 5033, 5878, 5851, 665, 3923, 77, 39, 2313, 3120, 2651, 4954, 6062, 5311, 5663, 1521, 4661, 2859, 445, 4808, 918, 2703, 2641, 2087, 5872, 3709, 5111, 6057, 2158, 1282, 5013, 641, 5597, 931, 856, 5769, 656, 4006, 6490, 3734, 5915, 5319, 1097, 2911, 2803, 6516, 935, 4511, 3464, 5569, 1280, 5897, 4807, 5514]
[203, 224, 321, 357, 2701, 645, 0, 189, 1419, 5462, 3618, 1624, 1979, 5286, 445, 659, 5898, 2690, 665, 166, 293, 641, 4108, 3086, 77, 41, 1562, 711, 706, 3325, 2892, 931, 420, 5013, 2911, 1280, 4873, 367, 3261, 4511, 506, 5095, 615, 918, 643, 2313, 5935, 6602, 5932, 1521, 5033, 660, 650, 2645, 39, 644, 5774, 5271, 1282, 2208, 1058, 699, 78, 2196, 5079, 4717, 3709, 332, 587, 688, 4808, 480, 731, 898, 2859, 2641, 2087, 2344, 1097, 2684, 2185, 856, 5922, 5634, 5118, 666, 5664, 941, 5183, 4561, 2703, 652, 4816, 557, 2158, 4543, 4766, 354, 5388, 4815]
[5462, 4873, 6602, 5922, 1624, 321, 357, 6000, 5183, 5935, 2892, 5677, 5291, 5415, 5878, 2344, 4816, 2973, 645, 5428, 5033, 6057, 4661, 5851, 3923, 4717, 5872, 5311, 2087, 2803, 5263, 711, 2158, 5097, 39, 6490, 3120, 1562, 5013, 5111, 4807, 5915, 5902, 5876, 3613, 918, 3256, 4808, 5663, 931, 4511, 2859, 2641, 856, 4954, 2911, 5618, 935, 6002, 5959, 5319, 5516, 5881, 5347, 4006, 41, 5991, 2196, 3039, 665, 5548, 3107, 5514, 5608, 5510, 5430, 3099, 3464, 1280, 4921, 5461, 5206, 641, 5873, 187, 5309, 4080, 3672, 838, 5738, 2684, 5267, 4780, 3314, 5488, 4543, 5582, 4945, 4815, 1282]
[224, 2701, 5079, 645, 293, 1624, 41, 665, 4873, 5968, 166, 5095, 5932, 6602, 3325, 5634, 445, 5774, 2313, 5033, 5935, 2911, 3120, 6000, 4561, 5013, 5664, 4816, 643, 659, 641, 1280, 5388, 4717, 39, 5415, 931, 4511, 918, 4808, 354, 3923, 187, 2087, 2196, 5931, 2684, 2651, 4080, 5291, 6516, 2158, 5878, 4661, 660, 3734, 3751, 4014, 5311, 3107, 6490, 5851, 6057, 1282, 4807, 5319, 656, 2859, 557, 706, 4954, 898, 3464, 3099, 3256, 587, 3113, 650, 28, 699, 5769, 332, 615, 4815, 5569, 13567, 6062, 78, 4594, 2205, 935, 5111, 682, 838, 652, 647, 3613, 4879, 5347, 1746]
[956, 2141, 774, 367, 790, 743, 646, 331, 279, 1092, 717, 1534, 465, 3084, 1073, 1651, 1059, 1247, 355, 1181, 1922, 745, 678, 1807, 3385, 780, 627, 1669, 1494, 4663, 716, 1895, 574, 476, 98, 766, 752, 898, 4111, 1908, 305, 1233, 1339, 557, 1329, 1971, 2239, 478, 874, 1407, 812, 1484, 687, 661, 663, 1474, 1405, 2012, 1646, 1867, 468, 939, 7026, 789, 2321, 598, 1049, 1879, 4420, 413, 1755, 849, 92, 549, 1051, 250, 629, 4595, 471, 1266, 414, 1532, 728, 1619, 664, 2713, 773, 2169, 608, 6987, 1274, 651, 599, 1378, 931, 3290, 233, 658, 3505, 5203]
[5991, 3923, 5915, 5663, 5117, 5983, 4745, 5026, 5664, 5932, 856, 4548, 5430, 4919, 5878, 5990, 4816, 5935, 2377, 5271, 4105, 6482, 1979, 6808, 4529, 5569, 146, 5759, 5606, 5516, 4776, 4006, 5973, 6093, 5922, 5619, 6543, 6077, 1261, 3976, 5242, 5054, 6537, 6067, 5610, 3485, 4660, 6847, 3107, 2713, 3323, 5814, 5010, 5881, 7117, 10688, 5639, 6516, 5738, 359, 15, 5852, 6528, 1303, 1018, 656, 6075, 6792, 6599, 2910, 4645, 5766, 5286, 6510, 5986, 5510, 5706, 3345, 4114, 5708, 351, 5742, 421, 6073, 6608, 1754, 5861, 6886, 5832, 5254, 5227, 5608, 1085, 4080, 3714, 14019, 4929, 1086, 10689, 4618]
[5462, 224, 5898, 3618, 321, 5079, 189, 357, 5968, 0, 5286, 1624, 166, 3086, 293, 5118, 645, 5960, 5774, 2645, 711, 5634, 4873, 1562, 3261, 5095, 3325, 4108, 2690, 6602, 6000, 5388, 4717, 643, 5664, 4561, 5677, 2892, 2973, 5415, 2344, 4816, 5183, 1521, 3120, 5271, 77, 641, 4808, 5033, 5428, 39, 5931, 5013, 5263, 2703, 2911, 918, 3709, 659, 1280, 2641, 2158, 354, 931, 5291, 1097, 4511, 3923, 2651, 5897, 187, 3734, 5851, 2684, 3464, 4807, 1282, 5319, 656, 6057, 2196, 2859, 4661, 6516, 5311, 3107, 6062, 5515, 4954, 4080, 660, 856, 4014, 5111, 6490, 898, 5769, 4766, 3751]
[645, 357, 2208, 1929, 557, 1646, 1259, 898, 1065, 3385, 654, 3462, 677, 1023, 238, 4080, 5706, 2137, 2205, 132, 785, 332, 4421, 3924, 648, 5203, 595, 1192, 858, 2581, 2919, 1534, 2087, 4543, 651, 579, 3099, 1018, 3751, 12, 774, 3120, 715, 5042, 201, 682, 4594, 1763, 1621, 1669, 456, 108, 1153, 2713, 1807, 3433, 822, 5892, 711, 4722, 745, 1915, 4384, 1124, 764, 353, 6490, 1378, 25, 3261, 2239, 15, 999, 702, 356, 4807, 780, 2873, 5056, 161, 1073, 1703, 1620, 1662, 6559, 721, 680, 4717, 7026, 656, 2126, 2035, 3458, 704, 2326, 716, 1895, 661, 318, 675]
[357, 0, 5634, 3325, 5462, 3261, 5286, 6000, 5033, 5013, 5415, 5095, 4108, 5183, 711, 187, 918, 2859, 4511, 2641, 2651, 5922, 3120, 4954, 1746, 354, 4561, 931, 2703, 5769, 4543, 5677, 3734, 856, 4661, 4080, 3923, 2344, 420, 5935, 2973, 4002, 587, 3107, 3099, 1647, 557, 6516, 28, 4594, 5311, 838, 4014, 935, 5347, 5097, 731, 644, 3613, 5730, 5488, 5510, 5706, 650, 4675, 682, 1394, 4879, 2803, 3244, 5291, 5569, 5241, 5597, 615, 1726, 6001, 15, 3614, 421, 6062, 7093, 1259, 5667, 2185, 5759, 5206, 5608, 3039, 4751, 4833, 5300, 5876, 2873, 6027, 5902, 4419, 5663, 5618, 5111]
[5462, 224, 3618, 4873, 3261, 5960, 2701, 1419, 1979, 5286, 3325, 2892, 5664, 5291, 321, 5922, 4816, 6057, 2645, 3923, 5872, 5663, 4108, 5033, 5597, 5415, 2651, 5769, 4661, 2344, 645, 4561, 2087, 5902, 2690, 711, 3256, 1562, 918, 2703, 6490, 4717, 5548, 3709, 5111, 2803, 4954, 5759, 643, 5516, 6062, 2859, 2641, 1746, 5026, 856, 5582, 3039, 4780, 4006, 931, 656, 4511, 4921, 2911, 1521, 3107, 5206, 935, 4002, 6001, 4751, 5716, 5461, 4675, 6765, 3244, 13567, 4557, 6658, 898, 5610, 5926, 3672, 2196, 3734, 5881, 5608, 5971, 4014, 665, 4419, 4945, 445, 5914, 4815, 4594, 5742, 641, 4080]
[5872, 5663, 6765, 5462, 5548, 6549, 2803, 4780, 5415, 5968, 5514, 13652, 12004, 5755, 2087, 3256, 4919, 4419, 5973, 10294, 5832, 6490, 5926, 5610, 5603, 6000, 11819, 6001, 4816, 6525, 203, 5420, 5596, 898, 39, 5488, 6690, 1419, 5922, 6504, 3672, 4543, 4744, 5828, 4548, 935, 10956, 10675, 2645, 5466, 711, 3314, 189, 656, 6073, 4002, 2158, 5010, 4006, 12629, 6502, 918, 5619, 6755, 4561, 3244, 5639, 5758, 6729, 3976, 5727, 6575, 6510, 643, 6036, 5940, 2313, 4112, 11700, 6829, 5307, 4529, 1726, 6759, 5776, 4958, 3709, 2328, 2910, 6601, 4929, 6847, 4743, 6163, 5747, 5766, 4745, 9225, 14115, 6543]
[203, 5462, 224, 2701, 5898, 5079, 321, 3618, 357, 1624, 3086, 189, 293, 5968, 645, 166, 5118, 711, 1979, 5774, 5935, 2690, 665, 41, 5095, 5634, 1562, 4873, 2313, 5960, 4108, 4717, 5664, 5932, 5922, 4561, 445, 5388, 643, 2892, 6602, 2973, 6000, 5183, 4816, 5415, 1521, 3120, 641, 77, 5271, 5033, 918, 2911, 5677, 2641, 5013, 4808, 5263, 39, 1280, 931, 659, 5931, 2703, 2158, 4511, 3709, 2087, 5878, 354, 3464, 187, 4807, 3734, 5291, 1097, 2651, 3923, 856, 2684, 6516, 2859, 5851, 5319, 656, 2196, 6057, 4954, 1282, 4080, 4661, 5515, 5897, 898, 706, 5311, 644, 699, 615]
[321, 2701, 1280, 0, 641, 711, 5898, 2690, 2892, 931, 4511, 2645, 354, 506, 2703, 2641, 4873, 5033, 1097, 4816, 627, 878, 6602, 5634, 731, 898, 557, 480, 5183, 5664, 1282, 5935, 469, 5515, 5922, 1058, 3113, 6000, 1065, 856, 279, 3923, 4543, 4535, 1595, 2859, 3385, 4879, 98, 331, 4661, 2651, 4722, 1023, 3107, 956, 838, 858, 2205, 6490, 1330, 238, 663, 5428, 1489, 682, 700, 5706, 4415, 4984, 413, 595, 1647, 745, 4954, 310, 3433, 5311, 785, 4833, 1018, 3256, 461, 1922, 3613, 2581, 1153, 3614, 353, 5319, 4006, 6057, 2064, 3462, 780, 240, 4053, 479, 5510, 3109]
[203, 2701, 321, 357, 645, 1979, 2645, 2892, 5932, 3086, 3261, 3325, 189, 4561, 166, 6602, 2703, 5095, 6000, 5183, 711, 1562, 4108, 5415, 5922, 4816, 665, 5013, 2911, 2973, 2641, 5774, 5271, 4808, 2344, 39, 643, 5935, 2087, 1097, 77, 6057, 6516, 931, 2651, 4661, 6490, 4080, 354, 3751, 659, 3923, 2859, 656, 5428, 5769, 3107, 4954, 856, 652, 3256, 5311, 5897, 5959, 1647, 557, 3099, 5291, 6062, 1746, 4766, 4014, 4002, 5730, 4543, 5097, 5267, 4006, 2205, 3613, 13567, 838, 4879, 4594, 5569, 3113, 5663, 699, 5738, 332, 615, 650, 935, 3039, 644, 706, 5597, 231, 5111, 78]
[224, 203, 357, 293, 645, 659, 2690, 2701, 445, 1979, 0, 5286, 1280, 5013, 78, 4511, 3086, 41, 354, 918, 4108, 2645, 3325, 420, 5898, 166, 5033, 711, 4873, 3618, 2185, 5271, 506, 660, 643, 1521, 3261, 3113, 731, 2684, 5095, 5932, 5415, 77, 332, 627, 2703, 2208, 2641, 5079, 5664, 3734, 688, 693, 3709, 1058, 4543, 666, 557, 6602, 5774, 4594, 5118, 5634, 2651, 231, 3751, 2137, 687, 1394, 4766, 2087, 4815, 682, 6000, 1282, 1097, 4879, 2344, 98, 4014, 3120, 3385, 700, 225, 4816, 3464, 4535, 2205, 310, 4561, 4661, 5922, 460, 221, 1092, 5183, 279, 3099, 2859]
[4583, 2892, 2328, 231, 2169, 250, 5013, 1065, 480, 1979, 3462, 3113, 146, 5033, 641, 2321, 660, 856, 77, 1355, 699, 843, 331, 2713, 1023, 3924, 40, 7126, 5935, 4111, 2918, 898, 221, 2185, 770, 2872, 700, 1424, 4766, 225, 5525, 3325, 445, 2064, 780, 6495, 1280, 1097, 2911, 29, 354, 587, 2087, 5271, 5876, 1394, 956, 659, 4474, 650, 132, 321, 4421, 1018, 15, 3314, 2205, 410, 421, 6989, 6477, 3261, 6490, 665, 1488, 6528, 2137, 2859, 5159, 2651, 1595, 240, 3923, 5895, 4511, 548, 361, 357, 2836, 203, 666, 5589, 2684, 4594, 5932, 4002, 1474, 1261, 2690, 706]
[506, 367, 4535, 659, 470, 4511, 878, 1065, 321, 3084, 420, 1669, 3462, 238, 465, 78, 5013, 557, 1922, 1181, 1330, 1394, 2911, 650, 3433, 1073, 728, 2239, 2208, 2919, 476, 1534, 691, 413, 677, 707, 644, 646, 764, 471, 2581, 231, 1545, 4420, 31, 673, 1247, 719, 1051, 2872, 1941, 1184, 2641, 1544, 108, 5033, 774, 204, 1958, 2035, 3109, 703, 1259, 293, 4987, 456, 5203, 39, 3751, 678, 1329, 3067, 663, 12, 4111, 745, 4543, 1124, 2067, 1489, 7197, 1641, 1755, 715, 717, 1895, 549, 1593, 478, 1059, 773, 1807, 2713, 4080, 212, 421, 4815, 653, 4421, 3924]
[4873, 5118, 5960, 5872, 3325, 5286, 5663, 5774, 4108, 2645, 5548, 5769, 5415, 5183, 5618, 5271, 6000, 3923, 2641, 5968, 321, 5991, 5311, 5824, 77, 645, 4661, 5677, 5428, 6490, 2803, 6062, 6001, 5206, 39, 856, 2690, 5876, 5388, 5902, 4954, 166, 1746, 6516, 5971, 3672, 5263, 3314, 4002, 3039, 5755, 5013, 2973, 4557, 1521, 2313, 2911, 2158, 5873, 4815, 5730, 5516, 2703, 4511, 4675, 6502, 5514, 6765, 5606, 898, 3734, 6006, 5347, 354, 5959, 5461, 11819, 4419, 5665, 4808, 6589, 4780, 5852, 5509, 5983, 1282, 5881, 4807, 5667, 4984, 4958, 41, 5267, 5466, 1280, 6504, 187, 2328, 3120, 5508]
[506, 627, 187, 4511, 660, 357, 666, 1280, 480, 2208, 420, 460, 706, 2911, 2185, 665, 731, 557, 641, 1394, 1065, 678, 413, 878, 4535, 354, 4815, 4080, 898, 2641, 918, 673, 293, 28, 240, 2196, 615, 1929, 956, 647, 693, 77, 663, 4384, 445, 3385, 1408, 858, 3614, 132, 1922, 203, 579, 421, 2205, 2087, 1330, 39, 838, 1259, 5271, 2892, 3113, 4421, 332, 700, 225, 224, 664, 931, 465, 3751, 729, 5892, 685, 1621, 1595, 644, 2919, 1958, 1023, 1058, 2064, 3089, 5033, 2701, 310, 3120, 238, 3325, 4722, 4543, 5203, 2581, 4873, 6559, 4987, 764, 4766, 2713]
